12,0.428571428571,0.545454545455,0.375,0.333333333333,0.571428571429
22,0.571428571429,0.625,0.5,0.571428571429,0.571428571429
29,1.0,0.6,0.5,0.6,0.666666666667
35,1.0,0.0,0.0,0.0,0.666666666667
42,1.0,1.0,1.0,1.0,1.0
46,1.0,1.0,1.0,1.0,1.0
51,0.625,0.5,0.444444444444,0.3,0.75
62,1.0,0.428571428571,0.0,0.333333333333,0.8
82,0.0,0.0,0.0,0.0,0.0
87,1.0,0.882352941176,0.571428571429,0.8,1.0
95,0.461538461538,0.51724137931,0.230769230769,0.333333333333,0.464285714286
121,0.5,0.5,0.2,0.333333333333,0.487804878049
160,0.45,0.62962962963,0.409090909091,0.434782608696,0.478260869565
179,0.166666666667,0.307692307692,0.363636363636,0.166666666667,0.166666666667
193,0.333333333333,0.428571428571,0.235294117647,0.235294117647,0.25
212,0.714285714286,0.833333333333,0.6,0.571428571429,0.692307692308
231,0.2,0.294117647059,0.0,0.133333333333,0.133333333333
249,0.25,0.25,0.454545454545,0.25,0.25
262,0.210526315789,0.210526315789,0.111111111111,0.111111111111,0.210526315789
282,0.363636363636,0.615384615385,0.0,0.363636363636,0.363636363636
295,0.809523809524,0.558823529412,0.130434782609,0.466666666667,0.76
319,0.25,0.444444444444,0.25,0.25,0.25
329,0.4,0.666666666667,0.5,0.4,0.4
336,0.555555555556,0.6,0.428571428571,0.555555555556,0.555555555556
345,0.25,0.25,0.0,0.25,0.25
355,0.6875,0.52,0.0,0.35,0.5
375,0.628571428571,0.56,0.421052631579,0.418604651163,0.575
410,0.5,0.52380952381,0.125,0.333333333333,0.470588235294
428,0.75,0.636363636364,0.428571428571,0.444444444444,0.666666666667
438,0.777777777778,0.681818181818,0.25,0.444444444444,0.736842105263
454,0.652173913043,0.53125,0.344827586207,0.379310344828,0.62962962963
480,0.5,0.375,0.666666666667,0.0,1.0
490,1.0,1.0,0.8,1.0,1.0
507,0.0,0.0,0.0,0.0,0.0
512,0.833333333333,0.909090909091,1.0,0.857142857143,0.857142857143
518,0.5,0.583333333333,0.24,0.357142857143,0.461538461538
542,0.473684210526,0.571428571429,0.526315789474,0.45,0.52380952381
559,0.47619047619,0.615384615385,0.3,0.5,0.5
578,0.3125,0.428571428571,0.375,0.117647058824,0.25
597,0.52380952381,0.607142857143,0.15,0.375,0.478260869565
621,0.5,0.375,0.571428571429,0.0,1.0
631,0.833333333333,0.909090909091,1.0,0.857142857143,0.857142857143
648,0.0,0.0,0.0,0.0,0.0
653,1.0,1.0,1.0,1.0,1.0
659,0.666666666667,0.769230769231,0.695652173913,0.541666666667,0.692307692308
678,0.5,0.5,0.0,0.444444444444,0.5
688,0.611111111111,0.428571428571,0.526315789474,0.4,0.526315789474
705,0.3125,0.428571428571,0.0,0.0,0.25
724,0.944444444444,0.571428571429,0.2,0.434782608696,0.888888888889
745,0.555555555556,0.555555555556,0.444444444444,0.363636363636,0.45
766,0.363636363636,0.481481481481,0.409090909091,0.36,0.416666666667
788,0.565217391304,0.548387096774,0.285714285714,0.444444444444,0.56
812,0.5,0.7,1.0,0.0,1.0
822,1.0,1.0,1.0,1.0,1.0
839,1.0,1.0,0.0,1.0,1.0
844,1.0,1.0,0.857142857143,1.0,1.0
850,0.611111111111,0.625,0.428571428571,0.484375,0.612903225806
897,0.545454545455,0.666666666667,0.555555555556,0.545454545455,0.545454545455
907,0.272727272727,0.416666666667,0.272727272727,0.272727272727,0.272727272727
920,0.818181818182,0.5,0.230769230769,0.321428571429,0.681818181818
945,0.625,0.3,0.25,0.0,0.5
956,0.25,0.466666666667,0.347826086957,0.285714285714,0.230769230769
983,0.307692307692,0.466666666667,0.5,0.307692307692,0.307692307692
997,0.568181818182,0.467741935484,0.307692307692,0.301886792453,0.531914893617
1047,0.653846153846,0.666666666667,0.393939393939,0.470588235294,0.612903225806
1075,0.368421052632,0.375,0.1,0.190476190476,0.3
1097,0.142857142857,0.266666666667,0.307692307692,0.142857142857,0.142857142857
1113,0.72,0.590909090909,0.352941176471,0.34375,0.7
1142,0.733333333333,0.555555555556,0.5,0.409090909091,0.647058823529
1161,0.388888888889,0.391304347826,0.111111111111,0.285714285714,0.333333333333
1182,0.5,0.451612903226,0.181818181818,0.166666666667,0.454545454545
1207,0.666666666667,0.678571428571,0.5,0.642857142857,0.653846153846
1228,0.461538461538,0.457142857143,0.214285714286,0.366666666667,0.464285714286
1258,0.333333333333,0.4375,0.583333333333,0.333333333333,0.333333333333
1273,0.666666666667,0.566666666667,0.307692307692,0.346153846154,0.56
1298,0.5,0.428571428571,1.0,0.0,1.0
1308,1.0,1.0,0.857142857143,1.0,1.0
1325,0.7,0.818181818182,1.0,0.666666666667,0.7
1333,1.0,0.941176470588,0.0,0.9,1.0
1341,1.0,0.916666666667,0.4,0.888888888889,1.0
1349,1.0,0.916666666667,0.4,0.875,1.0
1357,1.0,0.923076923077,0.4,0.888888888889,1.0
1365,1.0,0.923076923077,0.4,0.888888888889,1.0
1373,0.857142857143,0.846153846154,0.0,0.625,0.75
1381,0.888888888889,0.857142857143,0.0,0.625,0.8
1389,1.0,0.9,0.0,0.714285714286,0.833333333333
1397,0.75,0.75,0.0,0.5,0.6
1405,1.0,0.9375,0.7,0.833333333333,0.909090909091
1413,1.0,0.9375,0.777777777778,0.8,0.916666666667
1422,0.833333333333,0.8,0.0,0.5,0.714285714286
1430,0.833333333333,0.6,0.333333333333,0.0,0.666666666667
1440,0.833333333333,0.6,0.285714285714,0.0,0.666666666667
1450,0.833333333333,0.6,0.333333333333,0.285714285714,0.666666666667
1460,0.833333333333,0.769230769231,0.777777777778,0.0,0.75
1470,0.833333333333,0.727272727273,0.333333333333,0.0,0.666666666667
1480,0.833333333333,0.6,0.75,0.0,0.666666666667
